140	566	141	240.84	312.16	216	239	240
141	570	142	67.64	305.18	171	193	194
142	574	143	75.7	295.88	148	149	172
143	578	144	75.7	305.18	172	194	195
144	582	145	79.73	284.25	109	128	129
145	586	146	83.75	295.88	149	150	173
146	590	147	87.78	270.3	73	91	92
147	594	148	87.78	302.82	173	174	196
148	598	149	87.82	284.23	110	129	130
149	602	150	91.81	263.32	57	73	74
150	606	151	95.82	274.94	92	93	111
151	610	152	95.84	298.21	151	174	175
152	614	153	99.87	305.18	175	197	198
153	618	154	99.87	263.32	58	74	75
154	622	155	99.87	249.36	26	42	43
155	626	156	103.89	298.21	153	175	176
156	630	157	103.89	288.9	131	132	153
157	634	158	103.89	256.35	26	42	43
158	638	159	107.92	249.37	27	43	44
159	642	160	107.92	281.93	112	113	132
160	646	161	107.92	235.42	1	13	14
161	650	162	111.95	288.9	132	133	154
162	654	163	111.95	274.95	94	95	113
163	658	164	111.95	242.39	14	27	28
164	662	165	115.98	263.32	60	76	77
165	666	166	119.97	233.0	2	3	15
166	670	167	120.0	274.95	95	96	114
167	674	168	120.01	302.86	177	178	200
168	678	169	124.03	253.99	44	45	61
169	682	170	124.04	291.23	134	155	156
170	686	171	128.06	261.0	61	62	78
171	690	172	128.06	242.39	16	29	31
172	694	173	128.06	302.86	178	179	201
173	698	174	128.06	284.25	115	134	135
174	702	175	132.09	291.23	135	156	157
175	706	176	132.11	231.73	4		
176	710	177	136.12	274.95	97	98	116
177	714	178	136.12	247.04	31	32	47
178	718	179	136.12	233.09	4	5	17
179	722	180	140.14	281.93	116	117	136
180	726	181	140.15	305.18	180	202	203
181	730	182	140.15	263.32	63	79	80
182	734	183	140.15	235.42	5	17	18
183	738	184	144.17	298.2	159	180	181
184	742	185	144.17	270.3	80	98	99
185	746	186	144.17	256.34	48	63	64
186	750	187	148.2	305.18	181	203	204
187	754	188	148.2	235.41	6	18	19
188	758	189	148.2	263.32	63	64	80
189	762	190	152.23	247.04	33	34	49
190	766	191	152.23	298.2	160	181	182
191	770	192	152.23	256.34	49	64	65
192	774	193	152.23	288.9	137	138	160
193	778	194	156.26	249.37	34	49	50
194	782	195	156.26	235.42	7	19	20
195	786	196	160.28	274.95	100	101	119
196	790	197	160.29	242.39	20	34	35
197	794	198	160.29	288.9	138	139	161
198	798	199	164.31	281.93	119	120	139
199	802	200	164.34	263.31	66	82	83
200	806	201	168.34	242.39	21	35	36
201	810	202	168.34	274.95	101	102	120
202	814	203	168.34	233.09	8	9	21
203	818	204	172.37	254.02	51	52	67
204	822	205	172.37	263.32	67	84	85
205	826	206	180.42	254.02	52	53	68
206	830	207	180.43	235.41	10	22	23
207	834	208	184.46	242.39	23	37	38
208	838	209	192.51	233.09	11	12	24
209	842	305	84.25	328.44	268		
210	846	306	108.42	370.3	388		
211	850	307	124.52	244.85	30		
212	854	308	135.87	293.99	157		
213	858	309	144.67	335.41	298		
214	862	310	168.34	377.77	412		
215	866	311	172.12	245.15	36		
216	870	312	176.15	307.07	207		
217	874	313	200.31	362.89	381		
218	878	314	87.43	293.2	150		
219	882	315	201.0	265.4	88		
222	894	304	209.79	251.02	56		
223	898	319	92.63	369.82	385		
224	902	320	176.39	392.57	441		
225	906	321	231.98	334.96	309		
226	910	322	111.95	302.86	176	177	199
226	910	324	111.95	302.86	176	177	199
226	910	325	111.95	302.86	176	177	199
227	914	322	111.95	302.86	176	177	199
227	914	324	111.95	302.86	176	177	199
227	914	325	111.95	302.86	176	177	199
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0

